_id,question_dictionary,course_title,course_code,difficulty,q_type,question_point
60a238879ab6e8dbd9eb7f6a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.39321145314034
60a238879ab6e8dbd9eb7f6b,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.85912685107007
60a238879ab6e8dbd9eb7f6c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.806021844519027
60a238879ab6e8dbd9eb7f6d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.885639934027127
60a238879ab6e8dbd9eb7f6e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.544524543688816
60a238879ab6e8dbd9eb7f6f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.65350390388072
60a238879ab6e8dbd9eb7f70,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.97141920592675
60a238879ab6e8dbd9eb7f71,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.262730437495932
60a238879ab6e8dbd9eb7f72,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.214386168948906
60a238879ab6e8dbd9eb7f73,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.756412183903667
60a238879ab6e8dbd9eb7f74,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.666039495765204
60a238879ab6e8dbd9eb7f75,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.808593483466742
60a238879ab6e8dbd9eb7f76,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.47022151789976
60a238879ab6e8dbd9eb7f77,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.2416621873371
60a238879ab6e8dbd9eb7f78,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.4613416323472
60a238879ab6e8dbd9eb7f79,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.702737445205017
60a238879ab6e8dbd9eb7f7a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.739738751256393
60a238879ab6e8dbd9eb7f7b,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.35165914045776
60a238879ab6e8dbd9eb7f7c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.58980677899925
60a238879ab6e8dbd9eb7f7d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.243482293896243
60a238879ab6e8dbd9eb7f7e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.92108818223385
60a238879ab6e8dbd9eb7f7f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.98661391990173
60a238879ab6e8dbd9eb7f80,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.885392445930194
60a238879ab6e8dbd9eb7f81,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.14287286598084
60a238879ab6e8dbd9eb7f82,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.87232738944986
60a238879ab6e8dbd9eb7f83,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.57591681741506
60a238879ab6e8dbd9eb7f84,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.79568843514374
60a238879ab6e8dbd9eb7f85,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.99649612212229
60a238879ab6e8dbd9eb7f86,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.553565203597573
60a238879ab6e8dbd9eb7f87,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.46766156553599
60a238879ab6e8dbd9eb7f88,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.059681475554207
60a238879ab6e8dbd9eb7f89,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.865869133319466
60a238879ab6e8dbd9eb7f8a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.80222244422644
60a238879ab6e8dbd9eb7f8b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.63909086307496
60a238879ab6e8dbd9eb7f8c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.51917936895117
60a238879ab6e8dbd9eb7f8d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.326441672010578
60a238879ab6e8dbd9eb7f8e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.44356192746221
60a238879ab6e8dbd9eb7f8f,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.86750882906538
60a238879ab6e8dbd9eb7f90,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.028551607239475
60a238879ab6e8dbd9eb7f91,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.116132062189834
60a238879ab6e8dbd9eb7f92,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.7206229706562
60a238879ab6e8dbd9eb7f93,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.96681515740209
60a238879ab6e8dbd9eb7f94,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.21962986425906
60a238879ab6e8dbd9eb7f95,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.1121751889443
60a238879ab6e8dbd9eb7f96,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.84974632093622
60a238879ab6e8dbd9eb7f97,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.00392847317872
60a238879ab6e8dbd9eb7f98,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.384216200404264
60a238879ab6e8dbd9eb7f99,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.849324442904582
60a238879ab6e8dbd9eb7f9a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.307459505383186
60a238879ab6e8dbd9eb7f9b,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.14930593733744
60a238879ab6e8dbd9eb7f9c,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.43938009743156
60a238879ab6e8dbd9eb7f9d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.737568236893724
60a238879ab6e8dbd9eb7f9e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.347194897063304
60a238879ab6e8dbd9eb7f9f,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.596292862445539
60a238879ab6e8dbd9eb7fa0,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,27.393669826502467
60a238879ab6e8dbd9eb7fa1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,32.355152691194135
60a238879ab6e8dbd9eb7fa2,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,38.71896153098491
60a238879ab6e8dbd9eb7fa3,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.78131581369331
60a238879ab6e8dbd9eb7fa4,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.32110134810096
60a238879ab6e8dbd9eb7fa5,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,24.704454435374544
60a238879ab6e8dbd9eb7fa6,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,35.01239866234661
60a238879ab6e8dbd9eb7fa7,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.723059114368496
60a238879ab6e8dbd9eb7fa8,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,33.42646862577644
60a238879ab6e8dbd9eb7fa9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,29.73437865667089
60a238879ab6e8dbd9eb7faa,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,24.30619362277588
60a238879ab6e8dbd9eb7fab,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.260193829619876
60a238879ab6e8dbd9eb7fac,"{'Question 1:': 'Name the arrangement in which the null pointer in the last node is replaced with the address of the first node', 'Question 2:': 'MaxMin is a ___ algorithm', 'Question 3:': ' The ___of a tree is defined to be the maximum level of any node in the tree', 'Question 4:': 'A problem is NP-hard if an algorithm to solve it in (deterministic) polynomial time would make it possible to solve all ___ problems in polynomial time', 'Question 5:': '___ is used for sequencing small lists', 'Question 6:': 'Which technique periodically collects all the deleted space onto the free storage list?', 'Question 7:': ' Which concept simplifies the task of writing the large programs?', 'Question 8:': 'A walk that is not a directed walk is called as ___', 'Question 9:': 'In an undirected graph, the ___ of a vertex v is the number of edges connected to v', 'Question 10:': 'Algorithms that are designed to be executed on Von-Neumann architecture machines are called ___ algorithms', 'Question 11:': 'Dijkstra’s algorithm is used to find the ___ path between the two vertice', 'Question 12:': 'A/an ___ algorithm is used to solve an optimization problem', 'Question 13:': 'Given b = 42 and n = 11, Find b mod n', 'Question 14:': ' ___ facilitates traversal in both the forward and backward direction of a linked list', 'Question 15:': ' In a queue, deletions can take place only at one end called ___'}",,swe151,Hard,mcq,21.0
60a238d4cf1495b10004f339,"{'Question 1:': ' ___ facilitates traversal in both the forward and backward direction of a linked list', 'Question 2:': 'Exp (one point five, minus three) = ?', 'Question 3:': 'Given b = 42 and n = 11, Find b mod n', 'Question 4:': 'Stack is also known as ___', 'Question 5:': 'A problem is NP-hard if an algorithm to solve it in (deterministic) polynomial time would make it possible to solve all ___ problems in polynomial time', 'Question 6:': 'The ___ method of notation is one of the frequently used methods for expressing algorithms', 'Question 7:': 'A walk that is not a directed walk is called as ___', 'Question 8:': 'Give the full form for PERT', 'Question 9:': 'Dijkstra’s algorithm is used to find the ___ path between the two vertice', 'Question 10:': 'Visiting every node on a level before going to a lower level is called ___', 'Question 11:': ' What is the full form of MST?', 'Question 12:': 'In an undirected graph, the ___ of a vertex v is the number of edges connected to v', 'Question 13:': 'Minimum spanning tree is a graph with weight ___ than or ___ to the weight of every other spanning tree', 'Question 14:': ' Directed link between two nodes is known as ___', 'Question 15:': 'Breadth-first search algorithm uses a ___ data structure to perform the search'}",,swe151,Hard,mcq,21.5
60a238d7cf1495b10004f3ae,"{'Question 1:': 'A connected digraph containing no circuit is called a ____', 'Question 2:': 'MaxMin is a ___ algorithm', 'Question 3:': 'In the binary the average number of element comparisons for a successful search is ___', 'Question 4:': 'Name the searching technique where each record is searched one at a time', 'Question 5:': 'Two directed edges are said to be ___ edges if they are mapped onto the same ordered pair of vertices', 'Question 6:': ' A null graph contains only isolated ___', 'Question 7:': ' ___ is preferred for very large arrays in an unsorted state', 'Question 8:': '___ compares the first two elements and arranges them accordingly', 'Question 9:': 'A walk that is not a directed walk is called as ___', 'Question 10:': ' A graph containing only isolated vertices is called ___', 'Question 11:': 'A problem having at least one algorithmic solution is called ___ problem', 'Question 12:': 'Given b = 42 and n = 11, Find b mod n', 'Question 13:': ' In a queue, deletions can take place only at one end called ___', 'Question 14:': 'Stack is also known as ___', 'Question 15:': '___ suggests that one can devise an algorithm that works in stages, considering one input at a time'}",,swe151,Medium,mcq,15.333333333333334
60a238dbcf1495b10004f422,"{'Question 1:': 'Stack is also known as ___', 'Question 2:': 'A problem having at least one algorithmic solution is called ___ problem', 'Question 3:': ' AB+ and XY+Z* are examples of ___ notation', 'Question 4:': 'Name the searching technique where each record is searched one at a time', 'Question 5:': 'A walk that is not a directed walk is called as ___', 'Question 6:': 'In the binary the average number of element comparisons for a successful search is ___', 'Question 7:': ' ___ is the class of all decision problems that are polynomially bounded', 'Question 8:': 'Which strategy permits to divide a problem in subproblems, solves them individually, and combines them for a solution to the problem?', 'Question 9:': 'A connected digraph containing no circuit is called a ____', 'Question 10:': ' The ___of a tree is defined to be the maximum level of any node in the tree', 'Question 11:': 'What is present at the level 1 of hierarchical structure?', 'Question 12:': 'At the time of insertion of an item to the list, the ___ condition is first checked', 'Question 13:': '___ suggests that one can devise an algorithm that works in stages, considering one input at a time', 'Question 14:': 'The ___ method of notation is one of the frequently used methods for expressing algorithms', 'Question 15:': 'MaxMin is a ___ algorithm'}",,swe151,Easy,mcq,15.333333333333334
